Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,041034,1978,06,52.3,Y
IDCJAC0001,041034,1978,07,58.3,Y
IDCJAC0001,041034,1978,08,40.2,Y
IDCJAC0001,041034,1978,09,117.1,Y
IDCJAC0001,041034,1978,10,48.8,Y
IDCJAC0001,041034,1978,11,81.8,Y
IDCJAC0001,041034,1978,12,157.2,Y
IDCJAC0001,041034,1979,01,36.0,Y
IDCJAC0001,041034,1979,02,18.5,Y
IDCJAC0001,041034,1979,03,63.3,Y
IDCJAC0001,041034,1979,04,8.8,Y
IDCJAC0001,041034,1979,05,48.8,Y
IDCJAC0001,041034,1979,06,29.8,Y
IDCJAC0001,041034,1979,07,14.0,Y
IDCJAC0001,041034,1979,08,13.1,Y
IDCJAC0001,041034,1979,09,32.0,Y
IDCJAC0001,041034,1979,10,109.6,Y
IDCJAC0001,041034,1979,11,91.4,Y
IDCJAC0001,041034,1979,12,41.6,Y
IDCJAC0001,041034,1980,01,54.0,Y
IDCJAC0001,041034,1980,02,53.4,Y
IDCJAC0001,041034,1980,03,6.2,Y
IDCJAC0001,041034,1980,04,8.8,Y
IDCJAC0001,041034,1980,05,95.0,Y
IDCJAC0001,041034,1980,06,15.9,Y
IDCJAC0001,041034,1980,07,26.0,Y
IDCJAC0001,041034,1980,08,23.6,Y
IDCJAC0001,041034,1980,09,0.0,Y
IDCJAC0001,041034,1980,10,94.9,Y
IDCJAC0001,041034,1980,11,26.4,Y
IDCJAC0001,041034,1980,12,105.1,Y
IDCJAC0001,041034,1981,01,15.4,Y
IDCJAC0001,041034,1981,02,141.2,Y
IDCJAC0001,041034,1981,03,31.5,Y
IDCJAC0001,041034,1981,04,50.2,Y
IDCJAC0001,041034,1981,05,47.0,Y
IDCJAC0001,041034,1981,06,70.8,Y
IDCJAC0001,041034,1981,07,69.7,Y
IDCJAC0001,041034,1981,08,18.4,Y
IDCJAC0001,041034,1981,09,15.3,Y
IDCJAC0001,041034,1981,10,39.0,Y
IDCJAC0001,041034,1981,11,82.2,Y
IDCJAC0001,041034,1981,12,137.5,Y
IDCJAC0001,041034,1982,01,40.4,Y
IDCJAC0001,041034,1982,02,88.6,Y
IDCJAC0001,041034,1982,03,104.0,Y
IDCJAC0001,041034,1982,04,15.4,Y
IDCJAC0001,041034,1982,05,12.4,Y
IDCJAC0001,041034,1982,06,3.4,Y
IDCJAC0001,041034,1982,07,17.0,Y
IDCJAC0001,041034,1982,08,8.2,Y
IDCJAC0001,041034,1982,09,88.3,Y
IDCJAC0001,041034,1982,10,59.2,Y
IDCJAC0001,041034,1982,11,27.0,Y
IDCJAC0001,041034,1982,12,175.6,Y
IDCJAC0001,041034,1983,01,33.4,Y
IDCJAC0001,041034,1983,02,10.3,Y
IDCJAC0001,041034,1983,03,46.3,Y
IDCJAC0001,041034,1983,04,87.1,Y
IDCJAC0001,041034,1983,05,235.7,Y
IDCJAC0001,041034,1983,06,85.8,Y
IDCJAC0001,041034,1983,07,43.4,Y
IDCJAC0001,041034,1983,08,29.2,Y
IDCJAC0001,041034,1983,09,73.6,Y
IDCJAC0001,041034,1983,10,116.7,Y
IDCJAC0001,041034,1983,11,63.8,Y
IDCJAC0001,041034,1983,12,94.2,Y
IDCJAC0001,041034,1984,01,88.6,Y
IDCJAC0001,041034,1984,02,93.3,Y
IDCJAC0001,041034,1984,03,49.4,Y
IDCJAC0001,041034,1984,04,127.0,Y
IDCJAC0001,041034,1984,05,25.5,Y
IDCJAC0001,041034,1984,06,23.0,Y
IDCJAC0001,041034,1984,07,141.6,Y
IDCJAC0001,041034,1984,08,31.4,Y
IDCJAC0001,041034,1984,09,55.0,Y
IDCJAC0001,041034,1984,10,23.4,Y
IDCJAC0001,041034,1984,11,113.5,Y
IDCJAC0001,041034,1984,12,87.2,Y
IDCJAC0001,041034,1985,01,38.2,Y
IDCJAC0001,041034,1985,02,42.8,Y
IDCJAC0001,041034,1985,03,25.3,Y
IDCJAC0001,041034,1985,04,70.1,Y
IDCJAC0001,041034,1985,05,27.0,Y
IDCJAC0001,041034,1985,06,41.3,Y
IDCJAC0001,041034,1985,07,37.4,Y
IDCJAC0001,041034,1985,08,60.7,Y
IDCJAC0001,041034,1985,09,54.0,Y
IDCJAC0001,041034,1985,10,76.2,Y
IDCJAC0001,041034,1985,11,86.6,Y
IDCJAC0001,041034,1985,12,105.9,Y
IDCJAC0001,041034,1986,01,56.6,Y
IDCJAC0001,041034,1986,02,78.6,Y
IDCJAC0001,041034,1986,03,5.8,Y
IDCJAC0001,041034,1986,04,0.8,Y
IDCJAC0001,041034,1986,05,55.0,Y
IDCJAC0001,041034,1986,06,3.0,Y
IDCJAC0001,041034,1986,07,63.2,Y
IDCJAC0001,041034,1986,08,50.6,Y
IDCJAC0001,041034,1986,09,23.8,Y
IDCJAC0001,041034,1986,10,114.9,Y
IDCJAC0001,041034,1986,11,90.2,Y
IDCJAC0001,041034,1986,12,60.0,Y
IDCJAC0001,041034,1987,01,146.0,Y
IDCJAC0001,041034,1987,02,7.4,Y
IDCJAC0001,041034,1987,03,94.8,Y
IDCJAC0001,041034,1987,04,0.0,Y
IDCJAC0001,041034,1987,05,47.4,Y
IDCJAC0001,041034,1987,06,21.6,Y
IDCJAC0001,041034,1987,07,39.2,Y
IDCJAC0001,041034,1987,08,92.6,Y
IDCJAC0001,041034,1987,09,9.6,Y
IDCJAC0001,041034,1987,10,138.8,Y
IDCJAC0001,041034,1987,11,24.8,Y
IDCJAC0001,041034,1987,12,105.8,Y
IDCJAC0001,041034,1988,01,84.8,Y
IDCJAC0001,041034,1988,02,144.0,Y
IDCJAC0001,041034,1988,03,23.6,Y
IDCJAC0001,041034,1988,04,257.4,Y
IDCJAC0001,041034,1988,05,29.6,Y
IDCJAC0001,041034,1988,06,14.6,Y
IDCJAC0001,041034,1988,07,55.2,Y
IDCJAC0001,041034,1988,08,59.4,Y
IDCJAC0001,041034,1988,09,54.0,Y
IDCJAC0001,041034,1988,10,18.6,Y
IDCJAC0001,041034,1988,11,60.6,Y
IDCJAC0001,041034,1988,12,78.8,Y
IDCJAC0001,041034,1989,01,40.2,Y
IDCJAC0001,041034,1989,02,23.6,Y
IDCJAC0001,041034,1989,03,156.8,Y
IDCJAC0001,041034,1989,04,61.4,Y
IDCJAC0001,041034,1989,05,22.6,Y
IDCJAC0001,041034,1989,06,47.0,Y
IDCJAC0001,041034,1989,07,43.0,Y
IDCJAC0001,041034,1989,08,30.4,Y
IDCJAC0001,041034,1989,09,8.8,Y
IDCJAC0001,041034,1989,10,82.4,Y
IDCJAC0001,041034,1989,11,104.0,Y
IDCJAC0001,041034,1989,12,211.4,Y
IDCJAC0001,041034,1990,01,75.8,Y
IDCJAC0001,041034,1990,02,84.6,Y
IDCJAC0001,041034,1990,03,26.8,Y
IDCJAC0001,041034,1990,04,187.4,Y
IDCJAC0001,041034,1990,05,100.8,Y
IDCJAC0001,041034,1990,06,52.8,Y
IDCJAC0001,041034,1990,07,35.0,Y
IDCJAC0001,041034,1990,08,15.4,Y
IDCJAC0001,041034,1990,09,19.4,Y
IDCJAC0001,041034,1990,10,27.8,Y
IDCJAC0001,041034,1990,11,32.6,Y
IDCJAC0001,041034,1990,12,48.6,Y
IDCJAC0001,041034,1991,01,240.6,Y
IDCJAC0001,041034,1991,02,63.6,Y
IDCJAC0001,041034,1991,03,7.4,Y
IDCJAC0001,041034,1991,04,0.0,Y
IDCJAC0001,041034,1991,05,57.8,Y
IDCJAC0001,041034,1991,06,14.0,Y
IDCJAC0001,041034,1991,07,35.6,Y
IDCJAC0001,041034,1991,08,0.6,Y
IDCJAC0001,041034,1991,09,4.4,Y
IDCJAC0001,041034,1991,10,15.2,Y
IDCJAC0001,041034,1991,11,35.2,Y
IDCJAC0001,041034,1991,12,131.2,Y
IDCJAC0001,041034,1992,01,112.0,Y
IDCJAC0001,041034,1992,02,206.8,Y
IDCJAC0001,041034,1992,03,7.4,Y
IDCJAC0001,041034,1992,04,12.8,Y
IDCJAC0001,041034,1992,05,66.0,Y
IDCJAC0001,041034,1992,06,6.6,Y
IDCJAC0001,041034,1992,07,28.0,Y
IDCJAC0001,041034,1992,08,61.2,Y
IDCJAC0001,041034,1992,09,39.8,Y
IDCJAC0001,041034,1992,10,31.0,Y
IDCJAC0001,041034,1992,11,57.6,Y
IDCJAC0001,041034,1992,12,109.0,Y
IDCJAC0001,041034,1993,01,21.6,Y
IDCJAC0001,041034,1993,02,91.8,Y
IDCJAC0001,041034,1993,03,18.6,Y
IDCJAC0001,041034,1993,04,0.0,Y
IDCJAC0001,041034,1993,05,38.2,Y
IDCJAC0001,041034,1993,06,22.6,Y
IDCJAC0001,041034,1993,07,47.0,Y
IDCJAC0001,041034,1993,08,15.2,Y
IDCJAC0001,041034,1993,09,43.2,Y
IDCJAC0001,041034,1993,10,113.0,Y
IDCJAC0001,041034,1993,11,26.6,Y
IDCJAC0001,041034,1993,12,89.6,Y
IDCJAC0001,041034,1994,01,66.4,Y
IDCJAC0001,041034,1994,02,97.0,Y
IDCJAC0001,041034,1994,03,50.4,Y
IDCJAC0001,041034,1994,04,5.4,Y
IDCJAC0001,041034,1994,05,9.0,Y
IDCJAC0001,041034,1994,06,11.6,Y
IDCJAC0001,041034,1994,07,6.2,Y
IDCJAC0001,041034,1994,08,10.6,Y
IDCJAC0001,041034,1994,09,13.2,Y
IDCJAC0001,041034,1994,10,40.0,Y
IDCJAC0001,041034,1994,11,78.2,Y
IDCJAC0001,041034,1994,12,70.4,Y
IDCJAC0001,041034,1995,01,96.6,Y
IDCJAC0001,041034,1995,02,142.8,Y
IDCJAC0001,041034,1995,03,22.4,Y
IDCJAC0001,041034,1995,04,5.2,Y
IDCJAC0001,041034,1995,05,45.8,Y
IDCJAC0001,041034,1995,06,46.0,Y
IDCJAC0001,041034,1995,07,12.4,Y
IDCJAC0001,041034,1995,08,0.0,Y
IDCJAC0001,041034,1995,09,63.6,Y
IDCJAC0001,041034,1995,10,104.2,Y
IDCJAC0001,041034,1995,11,151.8,Y
IDCJAC0001,041034,1995,12,128.8,Y
IDCJAC0001,041034,1996,01,312.2,Y
IDCJAC0001,041034,1996,02,117.4,Y
IDCJAC0001,041034,1996,03,37.2,Y
IDCJAC0001,041034,1996,04,39.6,Y
IDCJAC0001,041034,1996,05,218.2,Y
IDCJAC0001,041034,1996,06,8.6,Y
IDCJAC0001,041034,1996,07,27.0,Y
IDCJAC0001,041034,1996,08,50.2,Y
IDCJAC0001,041034,1996,09,55.4,Y
IDCJAC0001,041034,1996,10,93.2,Y
IDCJAC0001,041034,1996,11,49.6,Y
IDCJAC0001,041034,1996,12,131.2,Y
IDCJAC0001,041034,1997,01,26.2,Y
IDCJAC0001,041034,1997,02,88.8,Y
IDCJAC0001,041034,1997,03,32.0,Y
IDCJAC0001,041034,1997,04,15.4,Y
IDCJAC0001,041034,1997,05,76.6,Y
IDCJAC0001,041034,1997,06,16.0,Y
IDCJAC0001,041034,1997,07,5.2,Y
IDCJAC0001,041034,1997,08,2.0,Y
IDCJAC0001,041034,1997,09,67.4,Y
IDCJAC0001,041034,1997,10,76.8,Y
IDCJAC0001,041034,1997,11,64.2,Y
IDCJAC0001,041034,1997,12,83.6,Y
IDCJAC0001,041034,1998,01,88.2,Y
IDCJAC0001,041034,1998,02,32.8,Y
IDCJAC0001,041034,1998,03,2.2,Y
IDCJAC0001,041034,1998,04,37.6,Y
IDCJAC0001,041034,1998,05,81.0,Y
IDCJAC0001,041034,1998,06,82.2,Y
IDCJAC0001,041034,1998,07,145.4,Y
IDCJAC0001,041034,1998,08,78.6,Y
IDCJAC0001,041034,1998,09,64.2,Y
IDCJAC0001,041034,1998,10,65.8,Y
IDCJAC0001,041034,1998,11,74.2,Y
IDCJAC0001,041034,1998,12,57.6,Y
IDCJAC0001,041034,1999,01,108.4,Y
IDCJAC0001,041034,1999,02,46.4,Y
IDCJAC0001,041034,1999,03,158.2,Y
IDCJAC0001,041034,1999,04,35.2,Y
IDCJAC0001,041034,1999,05,17.8,N
IDCJAC0001,041034,1999,06,6.0,Y
IDCJAC0001,041034,1999,07,45.4,Y
IDCJAC0001,041034,1999,08,42.0,Y
IDCJAC0001,041034,1999,09,14.6,Y
IDCJAC0001,041034,1999,10,111.0,Y
IDCJAC0001,041034,1999,11,104.0,Y
IDCJAC0001,041034,1999,12,102.4,Y
IDCJAC0001,041034,2000,01,51.6,Y
IDCJAC0001,041034,2000,02,22.8,Y
IDCJAC0001,041034,2000,03,50.2,Y
IDCJAC0001,041034,2000,04,4.8,Y
IDCJAC0001,041034,2000,05,45.6,Y
IDCJAC0001,041034,2000,06,14.0,Y
IDCJAC0001,041034,2000,07,17.6,Y
IDCJAC0001,041034,2000,08,9.0,Y
IDCJAC0001,041034,2000,09,6.4,Y
IDCJAC0001,041034,2000,10,55.0,Y
IDCJAC0001,041034,2000,11,91.6,Y
IDCJAC0001,041034,2000,12,38.8,Y
IDCJAC0001,041034,2001,01,51.6,Y
IDCJAC0001,041034,2001,02,118.8,Y
IDCJAC0001,041034,2001,03,67.4,Y
IDCJAC0001,041034,2001,05,34.8,Y
IDCJAC0001,041034,2001,06,13.4,Y
IDCJAC0001,041034,2001,07,56.0,Y
IDCJAC0001,041034,2001,08,21.0,Y
IDCJAC0001,041034,2001,09,13.0,Y
IDCJAC0001,041034,2001,10,70.8,Y
IDCJAC0001,041034,2001,11,145.8,Y
IDCJAC0001,041034,2001,12,45.0,Y
IDCJAC0001,041034,2002,01,15.2,Y
IDCJAC0001,041034,2002,02,73.6,Y
IDCJAC0001,041034,2002,03,162.0,Y
IDCJAC0001,041034,2002,04,0.8,Y
IDCJAC0001,041034,2002,05,8.0,Y
IDCJAC0001,041034,2002,06,26.2,Y
IDCJAC0001,041034,2002,07,2.2,Y
IDCJAC0001,041034,2002,08,20.8,Y
IDCJAC0001,041034,2002,09,9.2,Y
IDCJAC0001,041034,2002,10,35.2,Y
IDCJAC0001,041034,2002,11,22.6,Y
IDCJAC0001,041034,2002,12,98.6,Y
IDCJAC0001,041034,2003,01,64.2,Y
IDCJAC0001,041034,2003,02,106.6,Y
IDCJAC0001,041034,2003,03,74.4,Y
IDCJAC0001,041034,2003,04,40.2,Y
IDCJAC0001,041034,2003,06,33.0,Y
IDCJAC0001,041034,2003,07,32.8,Y
IDCJAC0001,041034,2003,08,19.0,Y
IDCJAC0001,041034,2003,09,2.0,Y
IDCJAC0001,041034,2003,10,124.0,Y
IDCJAC0001,041034,2003,11,32.0,Y
IDCJAC0001,041034,2003,12,146.0,Y
IDCJAC0001,041034,2004,01,138.0,Y
IDCJAC0001,041034,2004,02,81.2,Y
IDCJAC0001,041034,2004,03,25.8,Y
IDCJAC0001,041034,2004,04,42.8,Y
IDCJAC0001,041034,2004,05,33.0,Y
IDCJAC0001,041034,2004,06,7.4,Y
IDCJAC0001,041034,2004,07,15.8,Y
IDCJAC0001,041034,2004,08,22.2,Y
IDCJAC0001,041034,2004,09,44.8,Y
IDCJAC0001,041034,2004,10,76.0,Y
IDCJAC0001,041034,2004,11,129.4,Y
IDCJAC0001,041034,2004,12,133.8,Y
IDCJAC0001,041034,2005,01,25.0,N
IDCJAC0001,041034,2005,02,41.4,N
IDCJAC0001,041034,2005,03,29.4,N
IDCJAC0001,041034,2005,05,17.6,N
IDCJAC0001,041034,2005,06,86.0,N
IDCJAC0001,041034,2005,07,9.8,N
IDCJAC0001,041034,2005,08,15.8,N
IDCJAC0001,041034,2005,09,28.8,N
IDCJAC0001,041034,2005,10,30.2,N
IDCJAC0001,041034,2005,11,154.8,N
IDCJAC0001,041034,2005,12,71.4,Y
IDCJAC0001,041034,2006,01,94.0,Y
IDCJAC0001,041034,2006,02,52.9,Y
IDCJAC0001,041034,2006,03,23.7,Y
IDCJAC0001,041034,2006,04,56.6,Y
IDCJAC0001,041034,2006,05,17.0,Y
IDCJAC0001,041034,2006,06,11.0,Y
IDCJAC0001,041034,2006,07,43.6,Y
IDCJAC0001,041034,2006,08,32.7,Y
IDCJAC0001,041034,2006,09,103.2,Y
IDCJAC0001,041034,2006,10,3.4,Y
IDCJAC0001,041034,2006,11,129.7,Y
IDCJAC0001,041034,2006,12,23.2,Y
IDCJAC0001,041034,2007,01,20.4,Y
IDCJAC0001,041034,2007,02,52.1,Y
IDCJAC0001,041034,2007,03,58.8,Y
IDCJAC0001,041034,2007,04,15.7,Y
IDCJAC0001,041034,2007,05,7.9,Y
IDCJAC0001,041034,2007,06,115.4,Y
IDCJAC0001,041034,2007,07,3.9,Y
IDCJAC0001,041034,2007,08,81.1,Y
IDCJAC0001,041034,2007,09,5.4,Y
IDCJAC0001,041034,2007,10,98.3,Y
IDCJAC0001,041034,2007,11,188.5,Y
IDCJAC0001,041034,2007,12,103.8,Y
IDCJAC0001,041034,2008,01,78.2,Y
IDCJAC0001,041034,2008,02,100.1,Y
IDCJAC0001,041034,2008,03,6.8,Y
IDCJAC0001,041034,2008,04,16.0,Y
IDCJAC0001,041034,2008,05,12.6,Y
IDCJAC0001,041034,2008,06,36.1,Y
IDCJAC0001,041034,2008,07,44.2,Y
IDCJAC0001,041034,2008,08,3.7,Y
IDCJAC0001,041034,2008,09,49.5,Y
IDCJAC0001,041034,2008,10,11.3,Y
IDCJAC0001,041034,2008,11,124.0,Y
IDCJAC0001,041034,2008,12,101.1,Y
IDCJAC0001,041034,2009,01,28.1,Y
IDCJAC0001,041034,2009,02,48.8,Y
IDCJAC0001,041034,2009,03,31.8,Y
IDCJAC0001,041034,2009,04,50.2,Y
IDCJAC0001,041034,2009,05,63.6,Y
IDCJAC0001,041034,2009,06,22.3,Y
IDCJAC0001,041034,2009,07,10.6,Y
IDCJAC0001,041034,2009,08,5.3,Y
IDCJAC0001,041034,2009,09,28.8,Y
IDCJAC0001,041034,2009,10,13.1,Y
IDCJAC0001,041034,2009,11,54.0,Y
IDCJAC0001,041034,2009,12,87.7,Y
IDCJAC0001,041034,2010,01,37.0,Y
IDCJAC0001,041034,2010,02,48.5,Y
IDCJAC0001,041034,2010,03,197.2,Y
IDCJAC0001,041034,2010,04,20.9,Y
IDCJAC0001,041034,2010,05,58.7,Y
IDCJAC0001,041034,2010,06,18.9,Y
IDCJAC0001,041034,2010,07,72.0,Y
IDCJAC0001,041034,2010,08,97.8,Y
IDCJAC0001,041034,2010,09,123.8,Y
IDCJAC0001,041034,2010,10,101.0,Y
IDCJAC0001,041034,2010,11,83.2,Y
IDCJAC0001,041034,2010,12,176.5,Y
IDCJAC0001,041034,2011,01,158.7,Y
IDCJAC0001,041034,2011,02,40.2,Y
IDCJAC0001,041034,2011,03,105.8,Y
IDCJAC0001,041034,2011,04,50.7,Y
IDCJAC0001,041034,2011,05,65.2,Y
IDCJAC0001,041034,2011,06,8.8,Y
IDCJAC0001,041034,2011,07,23.8,Y
IDCJAC0001,041034,2011,08,41.3,Y
IDCJAC0001,041034,2011,09,41.0,Y
IDCJAC0001,041034,2011,10,78.2,Y
IDCJAC0001,041034,2011,11,32.4,Y
IDCJAC0001,041034,2011,12,94.0,Y
IDCJAC0001,041034,2012,01,86.7,Y
IDCJAC0001,041034,2012,02,52.1,Y
IDCJAC0001,041034,2012,03,32.7,Y
IDCJAC0001,041034,2012,04,79.8,Y
IDCJAC0001,041034,2012,05,22.3,Y
IDCJAC0001,041034,2012,06,47.7,Y
IDCJAC0001,041034,2012,07,39.4,Y
IDCJAC0001,041034,2012,08,5.7,Y
IDCJAC0001,041034,2012,09,20.6,Y
IDCJAC0001,041034,2012,10,50.7,Y
IDCJAC0001,041034,2012,11,61.5,Y
IDCJAC0001,041034,2012,12,99.0,Y
IDCJAC0001,041034,2013,01,94.2,Y
IDCJAC0001,041034,2013,02,56.4,Y
IDCJAC0001,041034,2013,03,91.0,Y
IDCJAC0001,041034,2013,04,35.6,Y
IDCJAC0001,041034,2013,05,20.8,Y
IDCJAC0001,041034,2013,06,63.7,Y
IDCJAC0001,041034,2013,07,33.6,Y
IDCJAC0001,041034,2013,08,0.6,Y
IDCJAC0001,041034,2013,09,31.0,Y
IDCJAC0001,041034,2013,10,38.2,Y
IDCJAC0001,041034,2013,11,79.8,Y
IDCJAC0001,041034,2013,12,51.2,Y
IDCJAC0001,041034,2014,01,22.8,Y
IDCJAC0001,041034,2014,02,17.2,Y
IDCJAC0001,041034,2014,03,125.0,Y
IDCJAC0001,041034,2014,04,12.0,Y
IDCJAC0001,041034,2014,05,22.8,Y
IDCJAC0001,041034,2014,06,28.6,Y
IDCJAC0001,041034,2014,07,8.4,Y
IDCJAC0001,041034,2014,08,50.0,Y
IDCJAC0001,041034,2014,09,15.8,Y
IDCJAC0001,041034,2014,10,15.8,Y
IDCJAC0001,041034,2014,11,11.0,Y
IDCJAC0001,041034,2014,12,149.6,Y
IDCJAC0001,041034,2015,01,131.8,Y
IDCJAC0001,041034,2015,02,83.2,Y
IDCJAC0001,041034,2015,03,31.6,Y
IDCJAC0001,041034,2015,04,58.2,Y
IDCJAC0001,041034,2015,05,95.5,Y
IDCJAC0001,041034,2015,06,16.2,Y
IDCJAC0001,041034,2015,07,39.9,Y
IDCJAC0001,041034,2015,08,41.8,Y
IDCJAC0001,041034,2015,09,18.6,Y
IDCJAC0001,041034,2015,10,47.0,Y
IDCJAC0001,041034,2015,11,84.4,Y
IDCJAC0001,041034,2015,12,98.4,Y
IDCJAC0001,041034,2016,01,90.4,Y
IDCJAC0001,041034,2016,02,48.2,Y
IDCJAC0001,041034,2017,10,64.0,N
IDCJAC0001,041034,2017,11,13.0,N
IDCJAC0001,041034,2017,12,155.0,Y
IDCJAC0001,041034,2018,01,22.5,Y
IDCJAC0001,041034,2018,02,62.0,Y
IDCJAC0001,041034,2018,03,36.0,Y
IDCJAC0001,041034,2018,04,12.5,Y
IDCJAC0001,041034,2018,05,4.0,Y
IDCJAC0001,041034,2018,06,2.0,Y
IDCJAC0001,041034,2018,07,45.0,Y
IDCJAC0001,041034,2018,08,21.0,Y
IDCJAC0001,041034,2018,09,8.5,Y
IDCJAC0001,041034,2018,10,85.0,Y
IDCJAC0001,041034,2018,11,38.5,Y
IDCJAC0001,041034,2018,12,66.5,Y
IDCJAC0001,041034,2019,02,2.0,Y
IDCJAC0001,041034,2019,03,35.4,Y
IDCJAC0001,041034,2019,04,0.0,Y
IDCJAC0001,041034,2019,05,11.5,Y
IDCJAC0001,041034,2019,06,21.2,Y
IDCJAC0001,041034,2019,07,0.0,Y
IDCJAC0001,041034,2019,08,19.9,Y
IDCJAC0001,041034,2019,09,4.0,Y
IDCJAC0001,041034,2019,10,22.5,Y
IDCJAC0001,041034,2019,11,6.0,Y
IDCJAC0001,041034,2019,12,19.5,Y
IDCJAC0001,041034,2020,01,44.0,N
IDCJAC0001,041034,2020,02,148.0,N
IDCJAC0001,041034,2020,03,38.0,N
IDCJAC0001,041034,2020,04,34.5,N
IDCJAC0001,041034,2020,05,28.0,N
IDCJAC0001,041034,2020,06,40.5,N
IDCJAC0001,041034,2020,07,62.0,N
IDCJAC0001,041034,2020,08,59.5,Y
IDCJAC0001,041034,2020,09,2.0,Y
IDCJAC0001,041034,2020,10,76.5,N
IDCJAC0001,041034,2020,11,8.0,Y
IDCJAC0001,041034,2020,12,75.5,N
IDCJAC0001,041034,2021,01,0.0,Y
IDCJAC0001,041034,2021,02,21.0,N
IDCJAC0001,041034,2021,03,225.5,N
IDCJAC0001,041034,2021,04,94.0,N
IDCJAC0001,041034,2021,05,30.0,N
IDCJAC0001,041034,2021,06,64.0,N
IDCJAC0001,041034,2021,07,74.0,Y
IDCJAC0001,041034,2021,08,22.0,N
IDCJAC0001,041034,2021,09,8.0,Y
IDCJAC0001,041034,2021,10,52.0,N
IDCJAC0001,041034,2021,11,265.0,N
IDCJAC0001,041034,2021,12,56.0,N
IDCJAC0001,041034,2022,01,100.0,N
IDCJAC0001,041034,2022,02,116.0,N
IDCJAC0001,041034,2022,03,208.0,N
IDCJAC0001,041034,2022,04,10.0,N
IDCJAC0001,041034,2022,05,53.0,N
IDCJAC0001,041034,2022,09,67.0,Y
